DocId,Tweet,Processed,Score
5325,Mitt Romney is a dumb ass. Wit his dumb ass grey sideburns,mitt romney is a dumb ass wit his dumb ass grey sideburns,18.311968
5326,LMFAO YES! RT @NikkaSoCrazy_: But before the debate even kicks off --  I just wanna say................... Fuck Mitt Romney.,lmfao yes rt but before the debate even kicks off i just wanna say fuck mitt romney,27.540955
5329,Obama said that they agree on something. I suppose that's true? #debates,obama said that they agree on something i suppose that's true #debates,14.989365
5332,RT @ItsNateCollins: Was gonna go to sleep but I'll rather watch the debate with my present/future President... Barack Obama,was gonna go to sleep but i'll rather watch the debate with my presentfuture president barack obama,28.807026
5334,RT @ghostofbouvet: #debates The most dangerous man to any government is the man who is able to think things out... - H.L. Mencken (188 ...,#debates the most dangerous man to any government is the man who is able to think things out hl mencken,19.22748
5335,guys stop hating --  romney is making some good points but i'm still #teamobama,guys stop hating romney is making some good points but i'm still #teamobama,12.237988999999999
5338,We caught Osama Bin Laden and resecitated GM! I AM PRESIDENT Motherf**kers! Okay -- ... where is my OBAMA PHONE?... http://t.co/v8xshq0i,we caught osama bin laden and resecitated gm i am president motherfkers okay where is my obama phone,14.071209
5341,Mitt Romney didn't even start talking and I'm sick of looking at him,mitt romney didn't even start talking and i'm sick of looking at him,9.890196
5344,I'm never into this president stuff --  but I really want Obama to win,i'm never into this president stuff but i really want obama to win,21.224631
5345,President OBAMA: education --  energy --  tax codes --  rebuild America and reduce deficit #Denver #Debate #PresidentialDebats #CNBC #NBC,president obama education energy tax codes rebuild america and reduce deficit #denver #debate #presidentialdebats #cnbc #nbc,37.424491999999994
5346,I just don't like how mitt Romney look or speak lol,i just don't like how mitt romney look or speak lol,26.332421
5348,I've got the Presidential Debate playing on my TV in the background while I read about what's happing in the debate on Twitter. #debates,i've got the presidential debate playing on my tv in the background while i read about what's happing in the debate on twitter #debates,38.510011999999996
5350,Mitt Romney's an evil billionaire trying to pave over the skate park/baseball field for a strip mall in an '80s movie lookin boy,mitt romney's an evil billionaire trying to pave over the skate parkbaseball field for a strip mall in an 80s movie lookin boy,13.665556
5351,Mitt Romney sounds like he should voice a villain in a Toy Story movie,mitt romney sounds like he should voice a villain in a toy story movie,20.879181
5352,RT @johnknefel: Shorter Jim Lehrer: I am in fact a journalist --  though you wouldn't know from what's about to happen #debates,shorter jim lehrer i am in fact a journalist though you wouldn't know from what's about to happen #debates,21.011571
5353,I imagined the president and Mitt  shit talking when they shook hands. #debate #obama #romney,i imagined the president and mitt shit talking when they shook hands #debate #obama #romney,26.036071
5356,Why the hell are the wealthy so worried about having their taxes raised? It isn't going to hurt you to pay more. #Greed! #PresidentialDebate,why the hell are the wealthy so worried about having their taxes raised it isn't going to hurt you to pay more #greed #presidentialdebate,19.774587999999998
5357,Mitt Romney Rich As Fuck... He Will Never Understand How It Is To Struggle.,mitt romney rich as fuck he will never understand how it is to struggle,9.031171
5359,Romney seems to have started off a bit better. Romney seems warm and poised. Obama seemed nervous and badly rehearsed. #PresidentialDebate,romney seems to have started off a bit better romney seems warm and poised obama seemed nervous and badly rehearsed #presidentialdebate,13.201597
5361,@thedailybeast: Romney: I know what it takes to get small business going again. To hire people. #DenverDebate...yeah right.,romney i know what it takes to get small business going again to hire people #denverdebateyeah right,42.376996000000005
5364,#CantAfford4More promoted by #MittRomney? I agree. We can't afford any more years caught between #Democrats and #Republicans. #Libertarian,#cantafford4more promoted by #mittromney i agree we can't afford any more years caught between #democrats and #republicans #libertarian,12.885092000000002
5365,Say what you want about Mitt Romney but at the end of the day he'll still have perfect mf hair,say what you want about mitt romney but at the end of the day he'll still have perfect mf hair,12.539025000000002
5366,If i wasnt such a liberal i would listen to what romney has to say but fuck that #teamobama,if i wasnt such a liberal i would listen to what romney has to say but fuck that #teamobama,11.233646
5367,I just wanna throw something at Obama but then It would break my tv #Romney,i just wanna throw something at obama but then it would break my tv #romney,14.978042
5368,And Mitt Romney sounds just like The Batman from The Dark Knight..,and mitt romney sounds just like the batman from the dark knight,22.648901000000002
5370,RT @ChicagoMadeSean: RT @iMadeSmartCool: I bet Obama was listening to H.A.M. right before he came on stage. #Debates,i bet obama was listening to ham right before he came on stage #debates,18.212611000000003
5371,mitt romney you can cut --  you talk a whole lotta shit --  no one's buying it bud .,mitt romney you can cut you talk a whole lotta shit no one's buying it bud,12.882385
5373,Mitt's smirk is gross. He also looks confused and condescending. Without speaking. #debates,mitt's smirk is gross he also looks confused and condescending without speaking #debates,18.513157
5375,Stop. RT @acedizzyflow: Obama talking about his love for Michelle. Nah --  b. Talk about getting a nigga some jobs. #PresidentialDebate,stop rt obama talking about his love for michelle nah b talk about getting a nigga some jobs #presidentialdebate,25.741469000000002
5376,wait a second! whos that guy standing at Ron Paul's podium?! #DenverDebate,wait a second whos that guy standing at ron paul's podium #denverdebate,12.368014999999998
5379,FACT: @MittRomney's tax plan will raise taxes on the Middle Class. #debates,fact s tax plan will raise taxes on the middle class #debates,34.623796999999996
5380,Mitt Romney has no upper lip --  I don't trust that shit,mitt romney has no upper lip i don't trust that shit,7.2865649999999995
5389,The auto industry was on the brink of collapse? Ford took zero bailout money --  or Toyota --  etc. #Obama,the auto industry was on the brink of collapse ford took zero bailout money or toyota etc #obama,12.634380000000002
5390,Jim Lehrer will surely have some funny one-liners RT @andylevy: Wait I thought I read that @SethMacFarlane was moderating? #debates,jim lehrer will surely have some funny oneliners rt wait i thought i read that was moderating #debates,18.904964
5391,#Obama looks stressed .. That's my nigga putting it down for us tho.,#obama looks stressed that's my nigga putting it down for us tho,14.265056999999999
5392,RT @4BudTastersONLY: He my daddy? @ezstreet: IS THERE ANYTHING THAT MITT ROMNEY COULD SAY TONIGHT IN THE DEBATE TO PERSUADE YOU TO VOTE ...,he my daddy is there anything that mitt romney could say tonight in the debate to persuade you to vote,21.174272
5393,#debates #NW Presidential Debate *2012* I'm not voting anymore because ALL politics are bull shit and lies. It's what America is built off,#debates #nw presidential debate i'm not voting anymore because all politics are bull shit and lies it's what america is built off,34.74342
